# Wavelength, Molecular Absorption, Ozone, Rayleigh Scattering, Aerosol Extinction
1.900981920e+03	6.408748806e-01	1.000000000e+00	9.995090030e-01	9.943610203e-01
1.900988257e+03	6.332821029e-01	1.000000000e+00	9.995090098e-01	9.943610462e-01
1.900994594e+03	6.241613952e-01	1.000000000e+00	9.995090166e-01	9.943610721e-01
1.901000930e+03	6.143880703e-01	1.000000000e+00	9.995090234e-01	9.943610979e-01
1.901007267e+03	6.050353928e-01	1.000000000e+00	9.995090302e-01	9.943611238e-01
1.901013604e+03	5.961463150e-01	1.000000000e+00	9.995090370e-01	9.943611497e-01
1.901019940e+03	5.862408794e-01	1.000000000e+00	9.995090438e-01	9.943611755e-01
1.901026277e+03	5.734449834e-01	1.000000000e+00	9.995090506e-01	9.943612014e-01
1.901032614e+03	5.562279053e-01	1.000000000e+00	9.995090574e-01	9.943612273e-01
1.901038951e+03	5.333348405e-01	1.000000000e+00	9.995090642e-01	9.943612531e-01
1.901045287e+03	5.039242750e-01	1.000000000e+00	9.995090710e-01	9.943612790e-01
1.901051624e+03	4.672208119e-01	1.000000000e+00	9.995090778e-01	9.943613049e-01
1.901057961e+03	4.213016359e-01	1.000000000e+00	9.995090846e-01	9.943613307e-01
1.901064298e+03	3.639489803e-01	1.000000000e+00	9.995090914e-01	9.943613566e-01
1.901070635e+03	2.953329448e-01	1.000000000e+00	9.995090982e-01	9.943613825e-01
1.901076972e+03	2.191178277e-01	1.000000000e+00	9.995091050e-01	9.943614083e-01
1.901083309e+03	1.425534213e-01	1.000000000e+00	9.995091118e-01	9.943614342e-01
1.901089646e+03	7.714550525e-02	1.000000000e+00	9.995091186e-01	9.943614601e-01
1.901095983e+03	3.365716871e-02	1.000000000e+00	9.995091254e-01	9.943614859e-01
1.901102320e+03	1.324090116e-02	1.000000000e+00	9.995091322e-01	9.943615118e-01
1.901108657e+03	1.007741392e-02	1.000000000e+00	9.995091390e-01	9.943615376e-01
1.901114994e+03	2.253267085e-02	1.000000000e+00	9.995091458e-01	9.943615635e-01
1.901121331e+03	5.551212149e-02	1.000000000e+00	9.995091526e-01	9.943615894e-01
1.901127668e+03	1.114964660e-01	1.000000000e+00	9.995091594e-01	9.943616152e-01
1.901134005e+03	1.846715854e-01	1.000000000e+00	9.995091662e-01	9.943616411e-01
1.901140342e+03	2.637660424e-01	1.000000000e+00	9.995091730e-01	9.943616670e-01
1.901146679e+03	3.377284518e-01	1.000000000e+00	9.995091798e-01	9.943616928e-01
1.901153016e+03	4.006635358e-01	1.000000000e+00	9.995091866e-01	9.943617187e-01
1.901159354e+03	4.524582254e-01	1.000000000e+00	9.995091934e-01	9.943617445e-01
1.901165691e+03	4.948917404e-01	1.000000000e+00	9.995092002e-01	9.943617704e-01
1.901172028e+03	5.291678186e-01	1.000000000e+00	9.995092070e-01	9.943617963e-01
1.901178365e+03	5.568432038e-01	1.000000000e+00	9.995092138e-01	9.943618221e-01
1.901184703e+03	5.795431653e-01	1.000000000e+00	9.995092206e-01	9.943618480e-01
1.901191040e+03	5.981818326e-01	1.000000000e+00	9.995092274e-01	9.943618739e-01
1.901197377e+03	6.133452546e-01	1.000000000e+00	9.995092342e-01	9.943618997e-01
1.901203714e+03	6.257028052e-01	1.000000000e+00	9.995092410e-01	9.943619256e-01
1.901210052e+03	6.358686024e-01	1.000000000e+00	9.995092478e-01	9.943619514e-01
1.901216389e+03	6.441302512e-01	1.000000000e+00	9.995092546e-01	9.943619773e-01
1.901222727e+03	6.505319262e-01	1.000000000e+00	9.995092614e-01	9.943620032e-01
1.901229064e+03	6.551938291e-01	1.000000000e+00	9.995092682e-01	9.943620290e-01
1.901235401e+03	6.580968493e-01	1.000000000e+00	9.995092750e-01	9.943620549e-01
1.901241739e+03	6.589780508e-01	1.000000000e+00	9.995092818e-01	9.943620808e-01
1.901248076e+03	6.577803030e-01	1.000000000e+00	9.995092886e-01	9.943621066e-01
1.901254414e+03	6.552686298e-01	1.000000000e+00	9.995092954e-01	9.943621325e-01
1.901260751e+03	6.538275314e-01	1.000000000e+00	9.995093022e-01	9.943621583e-01
1.901267089e+03	6.563850414e-01	1.000000000e+00	9.995093090e-01	9.943621842e-01
1.901273427e+03	6.630794352e-01	1.000000000e+00	9.995093158e-01	9.943622101e-01
1.901279764e+03	6.714390964e-01	1.000000000e+00	9.995093226e-01	9.943622359e-01
1.901286102e+03	6.792638259e-01	1.000000000e+00	9.995093294e-01	9.943622618e-01
1.901292439e+03	6.856154226e-01	1.000000000e+00	9.995093361e-01	9.943622876e-01
1.901298777e+03	6.904199254e-01	1.000000000e+00	9.995093429e-01	9.943623135e-01
1.901305115e+03	6.940817069e-01	1.000000000e+00	9.995093497e-01	9.943623394e-01
1.901311452e+03	6.969835943e-01	1.000000000e+00	9.995093565e-01	9.943623652e-01
1.901317790e+03	6.992341388e-01	1.000000000e+00	9.995093633e-01	9.943623911e-01
1.901324128e+03	7.009526795e-01	1.000000000e+00	9.995093701e-01	9.943624169e-01
1.901330466e+03	7.023724508e-01	1.000000000e+00	9.995093769e-01	9.943624428e-01
1.901336803e+03	7.035471995e-01	1.000000000e+00	9.995093837e-01	9.943624687e-01
1.901343141e+03	7.044636185e-01	1.000000000e+00	9.995093905e-01	9.943624945e-01
1.901349479e+03	7.051374574e-01	1.000000000e+00	9.995093973e-01	9.943625204e-01
1.901355817e+03	7.056105872e-01	1.000000000e+00	9.995094041e-01	9.943625462e-01
1.901362155e+03	7.059523313e-01	1.000000000e+00	9.995094109e-01	9.943625721e-01
1.901368493e+03	7.062066510e-01	1.000000000e+00	9.995094177e-01	9.943625980e-01
1.901374831e+03	7.063310463e-01	1.000000000e+00	9.995094245e-01	9.943626238e-01
1.901381168e+03	7.063588411e-01	1.000000000e+00	9.995094313e-01	9.943626497e-01
1.901387506e+03	7.063335557e-01	1.000000000e+00	9.995094381e-01	9.943626755e-01
1.901393844e+03	7.062161615e-01	1.000000000e+00	9.995094449e-01	9.943627014e-01
1.901400182e+03	7.058776753e-01	1.000000000e+00	9.995094517e-01	9.943627272e-01
1.901406520e+03	7.052022976e-01	1.000000000e+00	9.995094585e-01	9.943627531e-01
1.901412858e+03	7.042494952e-01	1.000000000e+00	9.995094653e-01	9.943627790e-01
1.901419196e+03	7.031322351e-01	1.000000000e+00	9.995094721e-01	9.943628048e-01
1.901425535e+03	7.021169807e-01	1.000000000e+00	9.995094789e-01	9.943628307e-01
