wl_micron,transit_cm
1.499999967904260,1642085591.977588176727295
1.500001467904978,1640661879.625849485397339
1.500002967907196,1638728819.527637720108032
1.500004467910914,1636108475.925070762634277
1.500005967916132,1632624737.595385074615479
1.500007467922850,1628407795.362026929855347
1.500008967931068,1624029284.612278461456299
1.500010467940786,1620227285.691012859344482
1.500011967952004,1617454193.418282508850098
1.500013467964722,1615683547.366775035858154
1.500014967978940,1614622792.507200479507446
1.500016467994658,1613986075.522765636444092
1.500017968011876,1613593438.502176284790039
1.500019468030594,1613367995.957360029220581
1.500020968050811,1613299846.437735557556152
1.500022468072530,1613420339.494072198867798
1.500023968095748,1613814401.340472936630249
1.500025468120466,1614644487.120256900787354
1.500026968146684,1616170817.257565259933472
1.500028468174402,1618711379.737972021102905
1.500029968203620,1622421205.297751903533936
1.500031468234338,1627050785.532462835311890
1.500032968266556,1632013479.257660150527954
1.500034468300275,1636712556.373004913330078
1.500035968335493,1640862315.918215990066528
1.500037468372211,1644546039.814878940582275
1.500038968410430,1647848550.999117374420166
1.500040468450148,1650393483.808154344558716
1.500041968491366,1651340765.820936679840088
1.500043468534085,1649918120.873805522918701
1.500044968578303,1646006493.741506814956665
1.500046468624022,1640315713.787038803100586
1.500047968671240,1634164880.682282686233521
1.500049468719959,1629096589.457661390304565
1.500050968770178,1626421934.599351167678833
1.500052468821896,1626665874.222518205642700
1.500053968875115,1629294351.261777162551880
1.500055468929834,1633055601.598613262176514
1.500056968986053,1636510903.458286285400391
1.500058469043771,1638408934.441809892654419
1.500059969102991,1637971042.924047708511353
1.500061469163710,1635131371.913328170776367
1.500062969225929,1630612158.498061656951904
1.500064469289648,1625656739.003248929977417
1.500065969354868,1621487828.137585639953613
1.500067469421587,1618868603.375531196594238
1.500068969489806,1618053083.539390563964844
1.500070469559525,1618880657.097734212875366
1.500071969630745,1620824516.848958730697632
1.500073469703465,1623120398.365803718566895
1.500074969777685,1624981119.519032955169678
1.500076469853405,1625835537.793627738952637
1.500077969930624,1625532091.934800624847412
1.500079470009344,1624433244.927742004394531
1.500080970089564,1623334295.649880886077881
1.500082470171284,1623197278.978016614913940
1.500083970254504,1624815991.336539030075073
1.500085470339225,1628606109.428957939147949
1.500086970425445,1634530650.830646038055420
1.500088470513165,1641899523.040327548980713
1.500089970602386,1649308224.041429519653320
1.500091470693106,1655138825.375225543975830
1.500092970785327,1658171211.899238348007202
1.500094470879048,1657842207.089771032333374
1.500095970974268,1654265958.804120779037476
1.500097471070989,1648266016.199340820312500
1.500098971169210,1641392532.332007884979248
1.500100471268932,1635572140.698151826858521
1.500101971370153,1632197169.542893648147583
1.500103471472874,1631334595.739986658096313
1.500104971577096,1631908155.394049882888794
1.500106471682817,1632548869.684761047363281
1.500107971790039,1632371668.256890058517456
1.500109471898761,1631329947.441706418991089
1.500110972008983,1630118499.600085973739624
1.500112472120705,1629816867.385750055313110
1.500113972233927,1631478030.552937507629395
1.500115472348649,1635716665.663362741470337
1.500116972464871,1642488419.713469266891479
1.500118472582594,1651189018.599901437759399
1.500119972701816,1660644263.639637947082520
1.500121472822539,1669111417.792338132858276
1.500122972944762,1674830891.324747085571289
1.500124473068485,1676687217.281999349594116
1.500125973193708,1674441882.370814323425293
1.500127473320431,1668627704.577655076980591
1.500128973448654,1660370171.128229141235352
1.500130473578378,1651199788.410364389419556
1.500131973709601,1642695904.317718982696533
1.500133473842325,1635891106.340454101562500
1.500134973976549,1630994702.215305089950562
1.500136474112273,1627779681.999914884567261
1.500137974249497,1625963449.872602701187134
1.500139474388222,1625275773.244776725769043
1.500140974528446,1625469272.878762722015381
1.500142474670171,1626261347.438588142395020
1.500143974813395,1627267819.603423595428467
1.500145474958119,1628128598.216691732406616
1.500146975104345,1628790163.825117826461792
1.500148475252070,1629723779.945273160934448
1.500149975401295,1631802699.454407930374146
1.500151475552021,1635705441.386036157608032
1.500152975704247,1641273732.182100534439087
1.500154475857972,1647476570.136584043502808
1.500155976013198,1652927023.663266658782959
1.500157476169924,1656543356.982665777206421
1.500158976328150,1658096580.913904905319214
1.500160476487877,1658322458.621006727218628
1.500161976649103,1658340716.013164758682251
1.500163476811830,1658673213.198291301727295
1.500164976976056,1658762332.062753915786743
1.500166477141784,1657449953.881918668746948
1.500167977309010,1653880224.905529499053955
1.500169477477738,1648102286.677301406860352
1.500170977647966,1641149390.310235738754272
1.500172477819693,1634649861.323848962783813
1.500173977992921,1630073456.269171953201294
1.500175478167649,1628117381.792025089263916
1.500176978343877,1628665618.067885637283325
1.500178478521605,1630945112.938576936721802
1.500179978700834,1633714359.935465574264526
1.500181478881563,1635728594.302631139755249
1.500182979063791,1636307650.727800369262695
1.500184479247520,1635599211.497747182846069
1.500185979432750,1634308430.226727247238159
1.500187479619479,1633076441.006250858306885
1.500188979807709,1632008103.680379629135132
1.500190479997439,1630754878.259441137313843
1.500191980188669,1629011366.694813251495361
1.500193480381399,1626871301.957120418548584
1.500194980575630,1624701942.447776556015015
1.500196480771360,1622760029.015539169311523
1.500197980968591,1621010356.384955644607544
1.500199481167322,1619299506.053384542465210
1.500200981367553,1617599163.181391716003418
1.500202481569285,1616056859.696358680725098
1.500203981772516,1614885344.526380062103271
1.500205481977248,1614234777.668546199798584
1.500206982183480,1614166658.806003570556641
1.500208482391212,1614717991.580209970474243
1.500209982600445,1615899527.130196809768677
1.500211482811178,1617590963.781214952468872
1.500212983023410,1619475411.620107650756836
1.500214483237144,1621124934.703981876373291
1.500215983452377,1622240320.002474784851074
1.500217483669110,1622908489.150392532348633
1.500218983887344,1623669593.324649810791016
1.500220484107078,1625308265.156031847000122
1.500221984328312,1628468180.229884386062622
1.500223484551046,1633300544.483862876892090
1.500224984775281,1639476868.688724994659424
1.500226485001016,1646569299.053389310836792
1.500227985228251,1654173001.460394382476807
1.500229485456986,1661618510.354080915451050
1.500230985687221,1667826415.040258884429932
1.500232485918957,1671524643.176745176315308
1.500233986152193,1671633202.156402826309204
1.500235486386930,1667633927.195990562438965
1.500236986623166,1659938250.724649190902710
1.500238486860903,1650172192.663502693176270
1.500239987100140,1640923637.420052051544189
1.500241487340877,1634638476.750160694122314
1.500242987583114,1632434671.841479063034058
1.500244487826851,1633848978.710557699203491
1.500245988072090,1637242210.478396177291870
