wl_micron,transit_cm
1.099999897610372,1629897163.222027540206909
1.100000997610820,1627243842.100428581237793
1.100002097612367,1623688059.408591270446777
1.100003197615015,1619911278.573458194732666
1.100004297618763,1616814328.919548273086548
1.100005397623610,1614807688.918365955352783
1.100006497629558,1613761395.150600433349609
1.100007597636605,1613354777.934028625488281
1.100008697644753,1613312291.055350065231323
1.100009797654000,1613458488.656424045562744
1.100010897664348,1613696702.268632888793945
1.100011997675796,1613996671.798510074615479
1.100013097688343,1614403495.937475204467773
1.100014197701991,1615028805.810792684555054
1.100015297716738,1615990841.885791301727295
1.100016397732586,1617317680.817517042160034
1.100017497749534,1618880059.675487518310547
1.100018597767581,1620429190.394722223281860
1.100019697786729,1621736832.371654272079468
1.100020797806977,1622727524.038401365280151
1.100021897828325,1623497356.276019811630249
1.100022997850773,1624255595.270833015441895
1.100024097874320,1625308467.124068975448608
1.100025197898968,1627043439.436028718948364
1.100026297924716,1629714447.619821310043335
1.100027397951564,1633081255.665169954299927
1.100028497979512,1636316960.794314861297607
1.100029598008560,1638411664.017050027847290
1.100030698038708,1638777551.751766204833984
1.100031798069956,1637611285.843020439147949
1.100032898102304,1635830465.973725080490112
1.100033998135752,1634697027.278130054473877
1.100035098170300,1635452811.450989246368408
1.100036198205948,1639224167.003499507904053
1.100037298242696,1646936475.154694557189941
1.100038398280544,1658763063.613094568252563
1.100039498319493,1673427582.062083721160889
1.100040598359541,1688345643.307060480117798
1.100041698400689,1700742864.750150203704834
1.100042798442938,1708675894.856058597564697
1.100043898486286,1711188122.429301023483276
1.100044998530735,1707985050.734667778015137
1.100046098576283,1699379340.203209400177002
1.100047198622932,1686735436.244299411773682
1.100048298670680,1672885362.149262189865112
1.100049398719529,1661687750.415026187896729
1.100050498769478,1656620458.336559295654297
1.100051598820527,1659152674.974491834640503
1.100052698872675,1667866671.381653070449829
1.100053798925924,1679160451.355767250061035
1.100054898980273,1689157404.768061161041260
1.100055999035722,1695172854.409079074859619
1.100057099092271,1695892366.539896965026855
1.100058199149920,1691006251.735088109970093
1.100059299208670,1681194514.753161430358887
1.100060399268519,1668354828.026084661483765
1.100061499329468,1655275029.967959880828857
1.100062599391517,1644529106.603130578994751
