wl_micron,transit_cm
1.499999967904260,1587074194.325596332550049
1.500001467904978,1587074275.936565160751343
1.500002967907196,1587074383.767142534255981
1.500004467910914,1587074514.549536705017090
1.500005967916132,1587074666.581422090530396
1.500007467922850,1587074840.685556411743164
1.500008967931068,1587075037.349392890930176
1.500010467940786,1587075254.483390569686890
1.500011967952004,1587075481.129175186157227
1.500013467964722,1587075697.832664966583252
1.500014967978940,1587075898.530037164688110
1.500016467994658,1587076117.631496906280518
1.500017968011876,1587076420.217365980148315
1.500019468030594,1587076828.216587066650391
1.500020968050811,1587077239.012749910354614
1.500022468072530,1587077480.625400543212891
1.500023968095748,1587077501.334551811218262
1.500025468120466,1587077433.897888660430908
1.500026968146684,1587077428.613472461700439
1.500028468174402,1587077510.445787191390991
1.500029968203620,1587077627.937443256378174
1.500031468234338,1587077752.739086151123047
1.500032968266556,1587077892.347606420516968
1.500034468300275,1587078054.450930595397949
1.500035968335493,1587078234.585028171539307
1.500037468372211,1587078431.557643413543701
1.500038968410430,1587078661.037381887435913
1.500040468450148,1587078939.329923629760742
1.500041968491366,1587079239.976080656051636
1.500043468534085,1587079484.592183351516724
1.500044968578303,1587079613.725889205932617
1.500046468624022,1587079656.430600881576538
1.500047968671240,1587079695.784024000167847
1.500049468719959,1587079784.799281358718872
1.500050968770178,1587079922.627193927764893
1.500052468821896,1587080087.048358201980591
1.500053968875115,1587080261.682573556900024
1.500055468929834,1587080439.371837854385376
1.500056968986053,1587080616.872976779937744
1.500058469043771,1587080792.649909257888794
1.500059969102991,1587080968.077674150466919
1.500061469163710,1587081147.562186479568481
1.500062969225929,1587081335.028630256652832
1.500064469289648,1587081529.071931600570679
1.500065969354868,1587081723.998455762863159
1.500067469421587,1587081920.419727087020874
1.500068969489806,1587082132.608449697494507
1.500070469559525,1587082379.669215440750122
1.500071969630745,1587082683.315297842025757
1.500073469703465,1587083099.962827682495117
1.500074969777685,1587083723.257359027862549
1.500076469853405,1587084545.350308418273926
1.500077969930624,1587085287.327249288558960
1.500079470009344,1587085543.401114463806152
1.500080970089564,1587085214.832456827163696
1.500082470171284,1587084643.801433086395264
1.500083970254504,1587084235.942587614059448
1.500085470339225,1587084124.822935104370117
1.500086970425445,1587084226.731487274169922
1.500088470513165,1587084433.161413908004761
1.500089970602386,1587084700.155257463455200
1.500091470693106,1587085045.183412551879883
1.500092970785327,1587085480.613087654113770
1.500094470879048,1587085920.352462053298950
1.500095970974268,1587086205.100608110427856
1.500097471070989,1587086273.907957077026367
1.500098971169210,1587086237.139700412750244
1.500100471268932,1587086233.255855321884155
1.500101971370153,1587086293.721853256225586
1.500103471472874,1587086375.000310182571411
1.500104971577096,1587086450.631451129913330
1.500106471682817,1587086536.737190485000610
1.500107971790039,1587086657.236464977264404
1.500109471898761,1587086815.379416227340698
1.500110972008983,1587086997.540329694747925
1.500112472120705,1587087187.947152614593506
1.500113972233927,1587087376.193408012390137
1.500115472348649,1587087558.971289157867432
1.500116972464871,1587087742.282383918762207
1.500118472582594,1587087951.530829191207886
1.500119972701816,1587088253.630037069320679
1.500121472822539,1587088756.576175451278687
1.500122972944762,1587089507.266036987304688
1.500124473068485,1587090322.419703245162964
1.500125973193708,1587090828.664593219757080
1.500127473320431,1587090817.752189636230469
1.500128973448654,1587090464.405364036560059
1.500130473578378,1587090091.319888830184937
1.500131973709601,1587089872.139573097229004
1.500133473842325,1587089816.353652000427246
1.500134973976549,1587089876.539165019989014
1.500136474112273,1587090003.612289667129517
1.500137974249497,1587090164.103549957275391
1.500139474388222,1587090343.986357450485229
1.500140974528446,1587090537.686059713363647
1.500142474670171,1587090736.826970577239990
1.500143974813395,1587090936.339598178863525
1.500145474958119,1587091146.071895122528076
1.500146975104345,1587091376.830280542373657
1.500148475252070,1587091609.311667442321777
1.500149975401295,1587091799.629934072494507
1.500151475552021,1587091929.858194828033447
1.500152975704247,1587092034.719218969345093
1.500154475857972,1587092166.262189865112305
1.500155976013198,1587092344.772425174713135
1.500157476169924,1587092546.966767311096191
1.500158976328150,1587092733.876581192016602
1.500160476487877,1587092891.236496925354004
1.500161976649103,1587093043.786663770675659
1.500163476811830,1587093232.252288818359375
1.500164976976056,1587093481.197486162185669
1.500166477141784,1587093775.424905538558960
1.500167977309010,1587094053.568949937820435
1.500169477477738,1587094250.892015218734741
1.500170977647966,1587094378.421454429626465
1.500172477819693,1587094542.447646856307983
1.500173977992921,1587094852.844042539596558
1.500175478167649,1587095293.359468460083008
1.500176978343877,1587095690.950445652008057
1.500178478521605,1587095865.453510522842407
1.500179978700834,1587095816.243371009826660
1.500181478881563,1587095703.362562417984009
1.500182979063791,1587095671.697606325149536
1.500184479247520,1587095763.839397907257080
1.500185979432750,1587095981.850288391113281
1.500187479619479,1587096416.176993608474731
1.500188979807709,1587097346.729798555374146
1.500190479997439,1587099077.700076580047607
1.500191980188669,1587101359.675503969192505
1.500193480381399,1587103069.436246156692505
1.500194980575630,1587103082.339608430862427
1.500196480771360,1587101534.733112335205078
1.500197980968591,1587099640.874967098236084
1.500199481167322,1587098376.266851902008057
1.500200981367553,1587097871.267251253128052
1.500202481569285,1587097826.139315128326416
1.500203981772516,1587097979.505253791809082
1.500205481977248,1587098200.989303827285767
1.500206982183480,1587098419.672734498977661
1.500208482391212,1587098593.374528169631958
1.500209982600445,1587098725.350941419601440
1.500211482811178,1587098860.842195987701416
1.500212983023410,1587099064.307798624038696
1.500214483237144,1587099425.191853523254395
1.500215983452377,1587100053.047707080841064
1.500217483669110,1587100956.883001565933228
1.500218983887344,1587101883.880608797073364
1.500220484107078,1587102412.680695772171021
1.500221984328312,1587102324.767783164978027
1.500223484551046,1587101809.647967815399170
1.500224984775281,1587101256.233216285705566
1.500226485001016,1587100927.902941703796387
1.500227985228251,1587100855.091294765472412
1.500229485456986,1587100939.481981754302979
1.500230985687221,1587101084.378725767135620
1.500232485918957,1587101244.453813314437866
1.500233986152193,1587101413.646188020706177
1.500235486386930,1587101601.099734306335449
1.500236986623166,1587101813.904522180557251
1.500238486860903,1587102042.122063159942627
1.500239987100140,1587102254.173241853713989
1.500241487340877,1587102421.138236999511719
1.500242987583114,1587102548.586286544799805
1.500244487826851,1587102669.832170724868774
1.500245988072090,1587102810.609694957733154
1.500247488318828,1587102973.872481822967529
1.500248988567066,1587103151.649427175521851
1.500250488816805,1587103337.374859094619751
1.500251989068044,1587103528.323584318161011
1.500253489320783,1587103724.119403362274170
1.500254989575022,1587103923.332008838653564
1.500256489830762,1587104119.424809455871582
1.500257990088002,1587104304.741126298904419
1.500259490346742,1587104484.951188564300537
1.500260990606982,1587104693.402940273284912
1.500262490868723,1587104991.774565935134888
1.500263991131964,1587105430.837023973464966
1.500265491396706,1587105960.759404182434082
1.500266991662947,1587106391.456270933151245
1.500268491930689,1587106536.247443437576294
1.500269992199930,1587106419.939940452575684
1.500271492470674,1587106271.146800756454468
1.500272992742916,1587106329.070727109909058
1.500274493016659,1587106722.034115791320801
1.500275993291902,1587107416.799430370330811
1.500277493568645,1587108144.251215219497681
1.500278993846889,1587108508.989781141281128
1.500280494126633,1587108361.966280221939087
1.500281994407877,1587107962.126897096633911
1.500283494690621,1587107662.577660799026489
1.500284994974866,1587107587.105637550354004
1.500286495260611,1587107664.833929538726807
1.500287995547856,1587107811.101958751678467
1.500289495836602,1587107993.808856964111328
1.500290996126848,1587108198.293318271636963
1.500292496418594,1587108397.414924860000610
1.500293996711840,1587108565.289860486984253
1.500295497006588,1587108703.683655977249146
1.500296997302835,1587108840.707998752593994
1.500298497600582,1587109005.129919767379761
1.500299997899830,1587109206.980324745178223
1.500301498200578,1587109433.400629758834839
1.500302998502826,1587109653.435743570327759
1.500304498806575,1587109836.662149906158447
1.500305999111824,1587109981.564652919769287
1.500307499418573,1587110121.511060953140259
1.500308999726823,1587110291.461230039596558
1.500310500036572,1587110491.276716947555542
1.500312000347822,1587110690.280682802200317
1.500313500660573,1587110866.397290468215942
1.500315000974823,1587111028.616140604019165
1.500316501290575,1587111196.316564321517944
1.500318001607826,1587111371.821498155593872
1.500319501926578,1587111544.123228549957275
1.500321002246830,1587111709.324843883514404
1.500322502568582,1587111877.990849733352661
1.500324002891835,1587112062.448065757751465
1.500325503216588,1587112256.780819892883301
1.500327003542841,1587112436.002361774444580
1.500328503870595,1587112584.264306068420410
1.500330004199849,1587112716.205160856246948
1.500331504530603,1587112861.056802272796631
1.500333004862857,1587113034.159270524978638
1.500334505196613,1587113227.864950656890869
1.500336005531868,1587113421.656233549118042
1.500337505868623,1587113600.962385892868042
1.500339006206879,1587113770.246625900268555
1.500340506546636,1587113945.328741788864136
1.500342006887893,1587114134.459533929824829
1.500343507230650,1587114334.840065717697144
1.500345007574907,1587114550.751130580902100
1.500346507920665,1587114803.045840501785278
1.500348008267923,1587115099.817412614822388
1.500349508616681,1587115401.613997697830200
1.500351008966940,1587115642.947638750076294
1.500352509318699,1587115787.548655033111572
1.500354009671958,1587115849.344464778900146
1.500355510026718,1587115877.342665910720825
1.500357010382978,1587115928.399718761444092
1.500358510740738,1587116041.251690864562988
1.500360011099999,1587116242.354832649230957
1.500361511460760,1587116580.008440971374512
1.500363011823022,1587117120.904525518417358
1.500364512186784,1587117871.877917051315308
1.500366012552046,1587118703.805917024612427
1.500367512918809,1587119376.426006317138672
1.500369013287072,1587119648.638128519058228
1.500370513656835,1587119432.972329378128052
1.500372014028100,1587118912.853847980499268
1.500373514400863,1587118427.909755468368530
1.500375014775128,1587118191.288772106170654
1.500376515150893,1587118186.290822029113770
1.500378015528158,1587118299.655205965042114
1.500379515906924,1587118451.632097005844116
1.500381016287190,1587118614.614622592926025
1.500382516668956,1587118784.168286561965942
1.500384017052224,1587118959.820366144180298
1.500385517436990,1587119140.071403503417969
1.500387017823258,1587119321.867154359817505
1.500388518211026,1587119501.955436944961548
1.500390018600294,1587119680.046881914138794
1.500391518991063,1587119859.275397300720215
1.500393019383332,1587120041.509534835815430
