wl_micron,transit_cm
1.499999967904260,1626313086.820060729980469
1.500001467904978,1627256518.300975799560547
1.500002967907196,1628845908.232278585433960
1.500004467910914,1631091943.110256433486938
1.500005967916132,1633689940.103040933609009
1.500007467922850,1636133976.348525047302246
1.500008967931068,1637895141.005315303802490
1.500010467940786,1638615407.622550725936890
1.500011967952004,1638282043.044483423233032
1.500013467964722,1637213224.067209959030151
1.500014967978940,1635828588.017646074295044
1.500016467994658,1634401188.848428010940552
1.500017968011876,1632992931.211742639541626
1.500019468030594,1631582426.362459182739258
1.500020968050811,1630227604.849383115768433
1.500022468072530,1629114050.713214874267578
1.500023968095748,1628475974.650791645050049
1.500025468120466,1628484319.260300397872925
1.500026968146684,1629174034.227651834487915
1.500028468174402,1630399823.714904069900513
1.500029968203620,1631817465.403544187545776
1.500031468234338,1632964963.313643932342529
1.500032968266556,1633475748.964257001876831
1.500034468300275,1633281659.437736988067627
1.500035968335493,1632615326.117362976074219
1.500037468372211,1631831451.080545186996460
1.500038968410430,1631273464.212017059326172
1.500040468450148,1631313929.427353382110596
1.500041968491366,1632404464.340181350708008
1.500043468534085,1634880492.236281156539917
1.500044968578303,1638552130.916613578796387
1.500046468624022,1642472136.062471628189087
1.500047968671240,1645226645.146839857101440
1.500049468719959,1645627769.213861227035522
1.500050968770178,1643329545.638628959655762
1.500052468821896,1638977353.515855312347412
1.500053968875115,1633839210.624022245407104
1.500055468929834,1629179602.530766725540161
1.500056968986053,1625767216.235313177108765
1.500058469043771,1623756771.782222032546997
1.500059969102991,1622890029.563670396804810
1.500061469163710,1622802446.357242822647095
1.500062969225929,1623239821.188858032226562
1.500064469289648,1624075745.979177236557007
1.500065969354868,1625171810.174583196640015
1.500067469421587,1626275862.236176729202271
1.500068969489806,1627116108.029622077941895
1.500070469559525,1627617509.669925451278687
1.500071969630745,1628020777.134790182113647
1.500073469703465,1628796777.027973651885986
1.500074969777685,1630441903.871489048004150
1.500076469853405,1633259415.304883241653442
1.500077969930624,1637137365.858128786087036
1.500079470009344,1641386631.132790088653564
1.500080970089564,1644849741.491649150848389
1.500082470171284,1646383982.169341802597046
1.500083970254504,1645477190.127905130386353
1.500085470339225,1642583251.397386789321899
1.500086970425445,1638922021.322385787963867
1.500088470513165,1635826029.356337547302246
1.500089970602386,1634064385.165144205093384
1.500091470693106,1633639244.002188920974731
1.500092970785327,1634147893.564921140670776
1.500094470879048,1635311623.439087390899658
1.500095970974268,1637188907.208743333816528
1.500097471070989,1639908254.349411487579346
1.500098971169210,1643179994.206645250320435
1.500100471268932,1646081811.137713670730591
1.500101971370153,1647412875.466434240341187
1.500103471472874,1646401989.169466495513916
1.500104971577096,1643236321.284563779830933
1.500106471682817,1639000146.129268407821655
1.500107971790039,1635029828.731163263320923
1.500109471898761,1632150559.220719099044800
1.500110972008983,1630376529.660955905914307
1.500112472120705,1629212866.217276573181152
1.500113972233927,1628169707.304257869720459
1.500115472348649,1627066370.241039037704468
1.500116972464871,1626025413.805065870285034
1.500118472582594,1625284883.919092178344727
1.500119972701816,1624993250.834099531173706
1.500121472822539,1625109226.115743875503540
1.500122972944762,1625451260.760924577713013
1.500124473068485,1625839712.772574901580811
1.500125973193708,1626202045.061063051223755
1.500127473320431,1626537536.166688919067383
1.500128973448654,1626778276.535422325134277
1.500130473578378,1626720760.422201633453369
1.500131973709601,1626155018.596234798431396
1.500133473842325,1625093951.314795732498169
1.500134973976549,1623866507.381191730499268
1.500136474112273,1622967982.009346723556519
1.500137974249497,1622802481.712502002716064
1.500139474388222,1623522647.968812942504883
1.500140974528446,1625027254.241272449493408
1.500142474670171,1627032462.213653326034546
1.500143974813395,1629146595.568522453308105
1.500145474958119,1630965461.795335292816162
1.500146975104345,1632198344.527291536331177
1.500148475252070,1632750835.308213472366333
1.500149975401295,1632696916.494871616363525
1.500151475552021,1632187725.691426515579224
1.500152975704247,1631393102.383043527603149
1.500154475857972,1630494897.440404176712036
1.500155976013198,1629688034.987840652465820
1.500157476169924,1629163902.931498050689697
1.500158976328150,1629072792.871835947036743
1.500160476487877,1629463652.071242570877075
1.500161976649103,1630227455.588953971862793
1.500163476811830,1631100215.210905551910400
1.500164976976056,1631754257.195801734924316
1.500166477141784,1631947764.237747192382812
1.500167977309010,1631666792.605239868164062
1.500169477477738,1631176056.288154363632202
1.500170977647966,1630901433.938827037811279
1.500172477819693,1631169176.144846200942993
1.500173977992921,1632003813.603516817092896
1.500175478167649,1633206712.589195013046265
1.500176978343877,1634645893.224453210830688
1.500178478521605,1636390995.546056509017944
1.500179978700834,1638487426.291190385818481
